,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
738,2020/2021,Venlo,Sittard,0-1,1-2,1-3,Unknown,11:15,0,1,1,2,1,3,1,3,4,Away
739,2020/2021,Sparta,RKC,0-0,2-0,2-0,Unknown,20:00,0,0,2,0,2,0,0,2,2,Home
740,2020/2021,Groningen,Emmen,0-1,1-0,1-1,Unknown,19:00,0,1,1,0,1,1,1,1,2,Draw
741,2020/2021,AZ,Twente,3-1,1-0,4-1,Unknown,19:00,3,1,1,0,4,1,4,1,5,Home
742,2020/2021,Den Haag,Heracles,0-0,1-2,1-2,Unknown,17:45,0,0,1,2,1,2,0,3,3,Away
743,2020/2021,Willem II,Heerenveen,1-0,2-1,3-1,Unknown,15:30,1,0,2,1,3,1,1,3,4,Home
744,2020/2021,Vitesse,AZ,1-0,1-1,2-1,Unknown,15:45,1,0,1,1,2,1,1,2,3,Home
745,2020/2021,Sittard,PSV,0-2,1-1,1-3,Unknown,13:30,0,2,1,1,1,3,2,2,4,Away
746,2020/2021,Heracles,Zwolle,0-0,2-1,2-1,Unknown,13:30,0,0,2,1,2,1,0,3,3,Home
747,2020/2021,Ajax,Groningen,1-0,2-1,3-1,Unknown,11:15,1,0,2,1,3,1,1,3,4,Home
748,2020/2021,RKC,Utrecht,0-1,1-1,1-2,Unknown,20:00,0,1,1,1,1,2,1,2,3,Away
749,2020/2021,Feyenoord,Venlo,3-0,3-0,6-0,Unknown,15:30,3,0,3,0,6,0,3,3,6,Home
750,2020/2021,Heerenveen,Den Haag,1-0,2-0,3-0,Unknown,19:00,1,0,2,0,3,0,1,2,3,Home
751,2020/2021,Twente,Willem II,0-0,1-1,1-1,Unknown,17:45,0,0,1,1,1,1,0,2,2,Draw
752,2020/2021,Emmen,Sparta,0-1,1-0,1-1,Unknown,19:00,0,1,1,0,1,1,1,1,2,Draw
753,2020/2021,AZ,Feyenoord,2-2,2-0,4-2,Unknown,15:45,2,2,2,0,4,2,4,2,6,Home
754,2020/2021,Groningen,Sittard,0-0,1-0,1-0,Unknown,13:30,0,0,1,0,1,0,0,1,1,Home
755,2020/2021,PSV,Ajax,1-0,0-1,1-1,Unknown,13:30,1,0,0,1,1,1,1,1,2,Draw
756,2020/2021,Sparta,Willem II,0-0,0-2,0-2,Unknown,11:15,0,0,0,2,0,2,0,2,2,Away
757,2020/2021,Heracles,Twente,1-1,1-1,2-2,Unknown,20:00,1,1,1,1,2,2,2,2,4,Draw
758,2020/2021,Vitesse,Venlo,1-1,3-0,4-1,Unknown,19:00,1,1,3,0,4,1,2,3,5,Home
759,2020/2021,Den Haag,RKC,0-0,0-0,0-0,Unknown,17:45,0,0,0,0,0,0,0,0,0,Draw
760,2020/2021,Utrecht,Emmen,0-1,0-0,0-1,Unknown,15:30,0,1,0,0,0,1,1,0,1,Away
761,2020/2021,Zwolle,Heerenveen,0-1,4-0,4-1,Unknown,19:00,0,1,4,0,4,1,1,4,5,Home
762,2020/2021,Ajax,Sparta,3-0,1-2,4-2,Unknown,19:00,3,0,1,2,4,2,3,3,6,Home
763,2020/2021,PSV,Vitesse,0-1,3-0,3-1,Unknown,15:45,0,1,3,0,3,1,1,3,4,Home
764,2020/2021,RKC,Heracles,2-0,1-0,3-0,Unknown,13:30,2,0,1,0,3,0,2,1,3,Home
765,2020/2021,Heerenveen,Groningen,1-0,0-1,1-1,Unknown,13:30,1,0,0,1,1,1,1,1,2,Draw
766,2020/2021,Sittard,Den Haag,1-0,1-0,2-0,Unknown,20:00,1,0,1,0,2,0,1,1,2,Home
767,2020/2021,Venlo,AZ,1-1,0-3,1-4,Unknown,19:00,1,1,0,3,1,4,2,3,5,Away
768,2020/2021,Emmen,Zwolle,2-1,1-1,3-2,Unknown,17:45,2,1,1,1,3,2,3,2,5,Home
769,2020/2021,Twente,Feyenoord,2-1,0-1,2-2,Unknown,11:15,2,1,0,1,2,2,3,1,4,Draw
770,2020/2021,Willem II,Utrecht,0-3,0-3,0-6,Unknown,19:00,0,3,0,3,0,6,3,3,6,Away
771,2020/2021,Vitesse,Twente,0-1,0-1,0-2,Unknown,15:45,0,1,0,1,0,2,1,1,2,Away
772,2020/2021,Feyenoord,Willem II,1-0,4-0,5-0,Unknown,13:30,1,0,4,0,5,0,1,4,5,Home
773,2020/2021,Utrecht,Venlo,0-0,3-1,3-1,Unknown,13:30,0,0,3,1,3,1,0,4,4,Home
774,2020/2021,AZ,Heerenveen,1-0,2-1,3-1,Unknown,11:15,1,0,2,1,3,1,1,3,4,Home
775,2020/2021,Heracles,Ajax,0-1,0-1,0-2,Unknown,17:45,0,1,0,1,0,2,1,1,2,Away
776,2020/2021,Den Haag,PSV,1-0,1-2,2-2,Unknown,15:30,1,0,1,2,2,2,1,3,4,Draw
777,2020/2021,Sparta,Sittard,1-1,0-1,1-2,Unknown,13:15,1,1,0,1,1,2,2,1,3,Away
778,2020/2021,Groningen,Zwolle,1-0,0-0,1-0,Unknown,11:00,1,0,0,0,1,0,1,0,1,Home
779,2020/2021,RKC,Emmen,0-0,1-0,1-0,Unknown,17:45,0,0,1,0,1,0,0,1,1,Home
780,2020/2021,Ajax,Utrecht,0-1,1-0,1-1,Unknown,16:45,0,1,1,0,1,1,1,1,2,Draw
781,2020/2021,Venlo,Sparta,0-0,0-1,0-1,Unknown,17:45,0,0,0,1,0,1,0,1,1,Away
782,2020/2021,Groningen,Feyenoord,0-0,0-0,0-0,Unknown,17:45,0,0,0,0,0,0,0,0,0,Draw
783,2020/2021,Willem II,Den Haag,0-0,1-1,1-1,Unknown,15:30,0,0,1,1,1,1,0,2,2,Draw
784,2020/2021,Heerenveen,Vitesse,0-0,1-0,1-0,Unknown,15:30,0,0,1,0,1,0,0,1,1,Home
785,2020/2021,PSV,Twente,2-0,1-0,3-0,Unknown,15:30,2,0,1,0,3,0,2,1,3,Home
786,2020/2021,Emmen,AZ,0-0,0-1,0-1,Unknown,13:00,0,0,0,1,0,1,0,1,1,Away
787,2020/2021,Zwolle,RKC,0-1,1-0,1-1,Unknown,13:00,0,1,1,0,1,1,1,1,2,Draw
788,2020/2021,Sittard,Heracles,0-1,0-0,0-1,Unknown,19:00,0,1,0,0,0,1,1,0,1,Away
789,2020/2021,Den Haag,Sparta,1-0,0-1,1-1,Unknown,15:45,1,0,0,1,1,1,1,1,2,Draw
790,2020/2021,Willem II,Emmen,1-0,1-0,2-0,Unknown,13:30,1,0,1,0,2,0,1,1,2,Home
791,2020/2021,Feyenoord,PSV,3-0,0-1,3-1,Unknown,13:30,3,0,0,1,3,1,3,1,4,Home
792,2020/2021,AZ,Ajax,0-1,0-2,0-3,Unknown,15:45,0,1,0,2,0,3,1,2,3,Away
793,2020/2021,Twente,Heerenveen,0-0,0-0,0-0,Unknown,11:15,0,0,0,0,0,0,0,0,0,Draw
794,2020/2021,Vitesse,RKC,0-0,1-1,1-1,Unknown,20:00,0,0,1,1,1,1,0,2,2,Draw
795,2020/2021,Sittard,Venlo,1-0,2-2,3-2,Unknown,19:00,1,0,2,2,3,2,1,4,5,Home
796,2020/2021,Utrecht,Zwolle,1-2,2-1,3-3,Unknown,17:45,1,2,2,1,3,3,3,3,6,Draw
797,2020/2021,Heracles,Groningen,1-0,0-0,1-0,Unknown,15:30,1,0,0,0,1,0,1,0,1,Home
798,2020/2021,Sparta,Twente,0-0,0-0,0-0,Unknown,17:45,0,0,0,0,0,0,0,0,0,Draw
799,2020/2021,Ajax,Willem II,0-0,3-1,3-1,Unknown,20:00,0,0,3,1,3,1,0,4,4,Home
800,2020/2021,Heerenveen,Feyenoord,2-0,1-0,3-0,Unknown,20:00,2,0,1,0,3,0,2,1,3,Home
801,2020/2021,Venlo,Vitesse,3-0,1-1,4-1,Unknown,19:00,3,0,1,1,4,1,3,2,5,Home
802,2020/2021,RKC,Sittard,0-0,1-2,1-2,Unknown,19:00,0,0,1,2,1,2,0,3,3,Away
803,2020/2021,AZ,Utrecht,0-0,0-1,0-1,Unknown,17:45,0,0,0,1,0,1,0,1,1,Away
804,2020/2021,Groningen,Den Haag,2-0,1-0,3-0,Unknown,20:00,2,0,1,0,3,0,2,1,3,Home
805,2020/2021,Feyenoord,AZ,1-1,1-2,2-3,Unknown,15:45,1,1,1,2,2,3,2,3,5,Away
806,2020/2021,Twente,Venlo,0-0,0-1,0-1,Unknown,13:30,0,0,0,1,0,1,0,1,1,Away
807,2020/2021,Emmen,PSV,0-0,0-2,0-2,Unknown,19:00,0,0,0,2,0,2,0,2,2,Away
808,2020/2021,Zwolle,Heracles,0-2,2-0,2-2,Unknown,17:45,0,2,2,0,2,2,2,2,4,Draw
809,2020/2021,Utrecht,Sparta,0-0,1-0,1-0,Unknown,13:30,0,0,1,0,1,0,0,1,1,Home
810,2020/2021,Sittard,Ajax,0-1,1-1,1-2,Unknown,11:15,0,1,1,1,1,2,1,2,3,Away
811,2020/2021,Heracles,Heerenveen,0-0,1-0,1-0,Unknown,20:00,0,0,1,0,1,0,0,1,1,Home
812,2020/2021,PSV,RKC,1-0,1-0,2-0,Unknown,19:00,1,0,1,0,2,0,1,1,2,Home
813,2020/2021,Vitesse,Groningen,1-0,0-0,1-0,Unknown,17:45,1,0,0,0,1,0,1,0,1,Home
814,2020/2021,Willem II,Zwolle,1-0,0-3,1-3,Unknown,19:00,1,0,0,3,1,3,1,3,4,Away
815,2020/2021,Ajax,Feyenoord,1-0,0-0,1-0,Unknown,15:45,1,0,0,0,1,0,1,0,1,Home
816,2020/2021,Den Haag,Emmen,0-0,0-0,0-0,Unknown,15:30,0,0,0,0,0,0,0,0,0,Draw
817,2020/2021,Venlo,Heerenveen,0-0,1-1,1-1,Unknown,13:30,0,0,1,1,1,1,0,2,2,Draw
818,2020/2021,Groningen,Twente,0-2,2-0,2-2,Unknown,13:30,0,2,2,0,2,2,2,2,4,Draw
819,2020/2021,RKC,Willem II,1-0,0-1,1-1,Unknown,11:15,1,0,0,1,1,1,1,1,2,Draw
820,2020/2021,AZ,Den Haag,0-0,2-1,2-1,Unknown,20:00,0,0,2,1,2,1,0,3,3,Home
821,2020/2021,Zwolle,Sittard,0-0,0-2,0-2,Unknown,19:00,0,0,0,2,0,2,0,2,2,Away
822,2020/2021,Sparta,PSV,1-1,2-4,3-5,Unknown,17:45,1,1,2,4,3,5,2,6,8,Away
823,2020/2021,Emmen,Vitesse,0-2,1-2,1-4,Unknown,15:30,0,2,1,2,1,4,2,3,5,Away
824,2020/2021,Utrecht,Heracles,1-0,1-0,2-0,Unknown,19:00,1,0,1,0,2,0,1,1,2,Home
825,2020/2021,Willem II,Groningen,0-0,2-3,2-3,Unknown,20:00,0,0,2,3,2,3,0,5,5,Away
826,2020/2021,Twente,Ajax,0-1,1-2,1-3,Unknown,19:00,0,1,1,2,1,3,1,3,4,Away
827,2020/2021,Heerenveen,RKC,1-0,0-1,1-1,Unknown,17:45,1,0,0,1,1,1,1,1,2,Draw
828,2020/2021,Feyenoord,Zwolle,0-0,1-0,1-0,Unknown,20:00,0,0,1,0,1,0,0,1,1,Home
829,2020/2021,Sittard,Sparta,0-0,0-1,0-1,Unknown,19:00,0,0,0,1,0,1,0,1,1,Away
830,2020/2021,Groningen,Heracles,0-0,0-1,0-1,Unknown,19:00,0,0,0,1,0,1,0,1,1,Away
831,2020/2021,Den Haag,Zwolle,0-0,0-2,0-2,Unknown,19:00,0,0,0,2,0,2,0,2,2,Away
832,2020/2021,Willem II,Ajax,0-1,1-0,1-1,Unknown,17:45,0,1,1,0,1,1,1,1,2,Draw
833,2020/2021,AZ,Vitesse,2-0,1-1,3-1,Unknown,15:30,2,0,1,1,3,1,2,2,4,Home
834,2020/2021,Twente,Sparta,0-1,0-1,0-2,Unknown,20:00,0,1,0,1,0,2,1,1,2,Away
835,2020/2021,PSV,Venlo,1-1,3-0,4-1,Unknown,19:00,1,1,3,0,4,1,2,3,5,Home
836,2020/2021,Emmen,Utrecht,2-1,0-2,2-3,Unknown,17:45,2,1,0,2,2,3,3,2,5,Away
837,2020/2021,Sittard,RKC,1-1,1-0,2-1,Unknown,15:30,1,1,1,0,2,1,2,1,3,Home
838,2020/2021,Den Haag,Ajax,0-4,2-0,2-4,Unknown,13:30,0,4,2,0,2,4,4,2,6,Away
839,2020/2021,Heerenveen,Heracles,0-1,1-1,1-2,Unknown,13:30,0,1,1,1,1,2,1,2,3,Away
840,2020/2021,AZ,Willem II,2-2,3-1,5-3,Unknown,15:45,2,2,3,1,5,3,4,4,8,Home
841,2020/2021,Vitesse,Feyenoord,1-0,0-0,1-0,Unknown,11:15,1,0,0,0,1,0,1,0,1,Home
842,2020/2021,Utrecht,Sittard,0-0,1-1,1-1,Unknown,20:00,0,0,1,1,1,1,0,2,2,Draw
843,2020/2021,RKC,PSV,0-2,1-2,1-4,Unknown,19:00,0,2,1,2,1,4,2,3,5,Away
844,2020/2021,Venlo,Twente,0-1,1-1,1-2,Unknown,17:45,0,1,1,1,1,2,1,2,3,Away
845,2020/2021,Sparta,Groningen,1-1,1-2,2-3,Unknown,15:30,1,1,1,2,2,3,2,3,5,Away
846,2020/2021,Zwolle,Emmen,0-0,0-0,0-0,Unknown,19:00,0,0,0,0,0,0,0,0,0,Draw
847,2020/2021,Twente,AZ,0-2,1-1,1-3,Unknown,19:00,0,2,1,1,1,3,2,2,4,Away
848,2020/2021,PSV,Utrecht,2-0,0-1,2-1,Unknown,15:45,2,0,0,1,2,1,2,1,3,Home
849,2020/2021,Willem II,Sparta,0-2,1-1,1-3,Unknown,13:30,0,2,1,1,1,3,2,2,4,Away
850,2020/2021,Venlo,Feyenoord,0-0,0-3,0-3,Unknown,13:30,0,0,0,3,0,3,0,3,3,Away
851,2020/2021,Vitesse,Heerenveen,1-0,0-1,1-1,Unknown,11:15,1,0,0,1,1,1,1,1,2,Draw
852,2020/2021,Ajax,Zwolle,3-0,1-0,4-0,Unknown,19:00,3,0,1,0,4,0,3,1,4,Home
853,2020/2021,Emmen,Den Haag,0-1,1-0,1-1,Unknown,17:45,0,1,1,0,1,1,1,1,2,Draw
854,2020/2021,Groningen,RKC,0-0,2-0,2-0,Unknown,15:30,0,0,2,0,2,0,0,2,2,Home
855,2020/2021,Heracles,Sittard,0-1,1-1,1-2,Unknown,19:00,0,1,1,1,1,2,1,2,3,Away
856,2020/2021,Heerenveen,PSV,0-1,2-1,2-2,Unknown,15:45,0,1,2,1,2,2,1,3,4,Draw
857,2020/2021,Utrecht,Den Haag,0-0,1-1,1-1,Unknown,13:30,0,0,1,1,1,1,0,2,2,Draw
858,2020/2021,AZ,Groningen,1-0,0-2,1-2,Unknown,13:30,1,0,0,2,1,2,1,2,3,Away
859,2020/2021,Feyenoord,Heracles,0-0,0-0,0-0,Unknown,11:15,0,0,0,0,0,0,0,0,0,Draw
860,2020/2021,Zwolle,Vitesse,0-1,2-0,2-1,Unknown,20:00,0,1,2,0,2,1,1,2,3,Home
861,2020/2021,Ajax,Twente,0-1,1-1,1-2,Unknown,19:00,0,1,1,1,1,2,1,2,3,Away
862,2020/2021,Sittard,Willem II,3-0,0-2,3-2,Unknown,17:45,3,0,0,2,3,2,3,2,5,Home
863,2020/2021,RKC,Venlo,1-1,2-1,3-2,Unknown,15:30,1,1,2,1,3,2,2,3,5,Home
864,2020/2021,Sparta,Emmen,1-0,1-1,2-1,Unknown,19:00,1,0,1,1,2,1,1,2,3,Home
865,2020/2021,PSV,Sparta,0-0,1-0,1-0,Unknown,19:00,0,0,1,0,1,0,0,1,1,Home
866,2020/2021,Heracles,AZ,0-2,1-0,1-2,Unknown,15:45,0,2,1,0,1,2,2,1,3,Away
867,2020/2021,Feyenoord,Utrecht,0-0,1-1,1-1,Unknown,13:30,0,0,1,1,1,1,0,2,2,Draw
868,2020/2021,Groningen,Willem II,0-0,1-0,1-0,Unknown,13:30,0,0,1,0,1,0,0,1,1,Home
869,2020/2021,Vitesse,Sittard,0-0,2-0,2-0,Unknown,11:15,0,0,2,0,2,0,0,2,2,Home
870,2020/2021,Den Haag,Heerenveen,1-1,0-0,1-1,Unknown,19:00,1,1,0,0,1,1,2,0,2,Draw
871,2020/2021,Venlo,Zwolle,1-1,1-1,2-2,Unknown,20:00,1,1,1,1,2,2,2,2,4,Draw
872,2020/2021,Emmen,Ajax,0-3,0-2,0-5,Unknown,17:45,0,3,0,2,0,5,3,2,5,Away
873,2020/2021,Twente,RKC,0-2,0-0,0-2,Unknown,19:00,0,2,0,0,0,2,2,0,2,Away
874,2020/2021,AZ,Emmen,1-0,0-0,1-0,Unknown,19:00,1,0,0,0,1,0,1,0,1,Home
875,2020/2021,Twente,PSV,0-1,1-0,1-1,Unknown,15:45,0,1,1,0,1,1,1,1,2,Draw
876,2020/2021,RKC,Heerenveen,0-1,1-0,1-1,Unknown,15:45,0,1,1,0,1,1,1,1,2,Draw
877,2020/2021,Sittard,Feyenoord,1-2,0-1,1-3,Unknown,13:30,1,2,0,1,1,3,3,1,4,Away
878,2020/2021,Sparta,Den Haag,1-0,5-0,6-0,Unknown,13:30,1,0,5,0,6,0,1,5,6,Home
879,2020/2021,Ajax,Heracles,3-0,2-0,5-0,Unknown,11:15,3,0,2,0,5,0,3,2,5,Home
880,2020/2021,Zwolle,Utrecht,1-0,0-1,1-1,Unknown,20:00,1,0,0,1,1,1,1,1,2,Draw
881,2020/2021,Groningen,Vitesse,1-1,0-0,1-1,Unknown,19:00,1,1,0,0,1,1,2,0,2,Draw
882,2020/2021,Willem II,Venlo,2-1,0-0,2-1,Unknown,17:45,2,1,0,0,2,1,3,0,3,Home
883,2020/2021,PSV,Willem II,2-0,1-0,3-0,Unknown,19:00,2,0,1,0,3,0,2,1,3,Home
884,2020/2021,Heerenveen,AZ,0-2,0-1,0-3,Unknown,15:45,0,2,0,1,0,3,2,1,3,Away
885,2020/2021,Utrecht,Ajax,0-0,0-3,0-3,Unknown,11:15,0,0,0,3,0,3,0,3,3,Away
886,2020/2021,Feyenoord,Groningen,0-0,2-0,2-0,Unknown,13:30,0,0,2,0,2,0,0,2,2,Home
887,2020/2021,Vitesse,Emmen,3-0,0-1,3-1,Unknown,13:30,3,0,0,1,3,1,3,1,4,Home
888,2020/2021,RKC,Sparta,0-0,0-2,0-2,Unknown,20:00,0,0,0,2,0,2,0,2,2,Away
889,2020/2021,Venlo,Heracles,0-1,3-1,3-2,Unknown,17:45,0,1,3,1,3,2,1,4,5,Home
890,2020/2021,Den Haag,Twente,0-1,2-3,2-4,Unknown,15:30,0,1,2,3,2,4,1,5,6,Away
891,2020/2021,Sittard,Zwolle,2-1,0-1,2-2,Unknown,19:00,2,1,0,1,2,2,3,1,4,Draw
892,2020/2021,AZ,RKC,1-0,2-0,3-0,Unknown,19:00,1,0,2,0,3,0,1,2,3,Home
893,2020/2021,PSV,Den Haag,1-0,3-0,4-0,Unknown,15:45,1,0,3,0,4,0,1,3,4,Home
894,2020/2021,Emmen,Feyenoord,2-2,0-1,2-3,Unknown,13:30,2,2,0,1,2,3,4,1,5,Away
895,2020/2021,Sparta,Heerenveen,0-3,1-1,1-4,Unknown,13:30,0,3,1,1,1,4,3,2,5,Away
896,2020/2021,Heracles,Utrecht,2-0,2-1,4-1,Unknown,11:15,2,0,2,1,4,1,2,3,5,Home
897,2020/2021,Willem II,Vitesse,1-0,0-3,1-3,Unknown,20:00,1,0,0,3,1,3,1,3,4,Away
898,2020/2021,Groningen,Venlo,1-0,1-1,2-1,Unknown,19:00,1,0,1,1,2,1,1,2,3,Home
899,2020/2021,Ajax,Sittard,2-1,3-1,5-2,Unknown,19:00,2,1,3,1,5,2,3,4,7,Home
900,2020/2021,Twente,Zwolle,3-0,2-1,5-1,Unknown,17:45,3,0,2,1,5,1,3,3,6,Home
901,2020/2021,Den Haag,AZ,0-1,2-1,2-2,Unknown,19:00,0,1,2,1,2,2,1,3,4,Draw
902,2020/2021,Sparta,Heracles,0-0,1-1,1-1,Unknown,13:30,0,0,1,1,1,1,0,2,2,Draw
903,2020/2021,Vitesse,PSV,1-0,1-1,2-1,Unknown,13:30,1,0,1,1,2,1,1,2,3,Home
904,2020/2021,RKC,Feyenoord,0-0,2-2,2-2,Unknown,15:45,0,0,2,2,2,2,0,4,4,Draw
905,2020/2021,Sittard,Groningen,0-2,1-1,1-3,Unknown,11:15,0,2,1,1,1,3,2,2,4,Away
906,2020/2021,Heerenveen,Emmen,2-0,2-0,4-0,Unknown,19:00,2,0,2,0,4,0,2,2,4,Home
907,2020/2021,Zwolle,Willem II,0-0,0-0,0-0,Unknown,18:00,0,0,0,0,0,0,0,0,0,Draw
908,2020/2021,Utrecht,Twente,1-1,1-0,2-1,Unknown,16:45,1,1,1,0,2,1,2,1,3,Home
909,2020/2021,Venlo,Ajax,0-4,0--3,0-13,Unknown,14:30,0,4,0,0,0,1,4,0,1,Away
910,2020/2021,Emmen,Sittard,0-2,2-0,2-2,Unknown,18:00,0,2,2,0,2,2,2,2,4,Draw
911,2020/2021,Zwolle,PSV,0-3,0-0,0-3,Unknown,14:45,0,3,0,0,0,3,3,0,3,Away
912,2020/2021,Groningen,Utrecht,0-0,0-0,0-0,Unknown,14:45,0,0,0,0,0,0,0,0,0,Draw
913,2020/2021,Den Haag,Vitesse,0-1,0-1,0-2,Unknown,12:30,0,1,0,1,0,2,1,1,2,Away
914,2020/2021,Ajax,Heerenveen,3-0,2-1,5-1,Unknown,12:30,3,0,2,1,5,1,3,3,6,Home
915,2020/2021,Feyenoord,Sparta,1-0,0-1,1-1,Unknown,10:15,1,0,0,1,1,1,1,1,2,Draw
916,2020/2021,Willem II,Twente,0-1,0-2,0-3,Unknown,19:00,0,1,0,2,0,3,1,2,3,Away
917,2020/2021,RKC,Zwolle,0-0,1-1,1-1,Unknown,15:30,0,0,1,1,1,1,0,2,2,Draw
918,2020/2021,PSV,Sittard,1-0,1-0,2-0,Unknown,14:45,1,0,1,0,2,0,1,1,2,Home
919,2020/2021,AZ,Venlo,2-0,0-2,2-2,Unknown,18:00,2,0,0,2,2,2,2,2,4,Draw
920,2020/2021,Heracles,RKC,0-1,0-0,0-1,Unknown,16:45,0,1,0,0,0,1,1,0,1,Away
921,2020/2021,Sparta,AZ,0-4,4-0,4-4,Unknown,12:30,0,4,4,0,4,4,4,4,8,Draw
922,2020/2021,Willem II,Feyenoord,1-1,0-3,1-4,Unknown,12:30,1,1,0,3,1,4,2,3,5,Away
923,2020/2021,Groningen,Ajax,0-0,1-0,1-0,Unknown,10:15,0,0,1,0,1,0,0,1,1,Home
924,2020/2021,Twente,Emmen,0-0,1-1,1-1,Unknown,19:00,0,0,1,1,1,1,0,2,2,Draw
925,2020/2021,Venlo,Den Haag,1-1,0-1,1-2,Unknown,18:00,1,1,0,1,1,2,2,1,3,Away
926,2020/2021,Vitesse,Heracles,2-0,1-0,3-0,Unknown,14:30,2,0,1,0,3,0,2,1,3,Home
927,2020/2021,Utrecht,Heerenveen,1-1,0-0,1-1,Unknown,18:00,1,1,0,0,1,1,2,0,2,Draw
928,2020/2021,Emmen,Willem II,1-1,0-0,1-1,"2,312",14:45,1,1,0,0,1,1,2,0,2,Draw
929,2020/2021,Heracles,PSV,1-0,0-1,1-1,"3,083",14:45,1,0,0,1,1,1,1,1,2,Draw
930,2020/2021,Utrecht,RKC,1-0,2-1,3-1,"4,944",12:30,1,0,2,1,3,1,1,3,4,Home
931,2020/2021,Feyenoord,Den Haag,1-1,3-1,4-2,"13,000",10:15,1,1,3,1,4,2,2,4,6,Home
932,2020/2021,Zwolle,Sparta,1-0,3-0,4-0,"2,933",14:30,1,0,3,0,4,0,1,3,4,Home
933,2020/2021,Ajax,Vitesse,1-0,1-1,2-1,"12,176",19:00,1,0,1,1,2,1,1,2,3,Home
934,2020/2021,Heerenveen,Venlo,1-0,0-0,1-0,"6,500",18:00,1,0,0,0,1,0,1,0,1,Home
935,2020/2021,Sittard,AZ,1-1,2-2,3-3,"3,000",16:45,1,1,2,2,3,3,2,4,6,Draw
936,2020/2021,Twente,Groningen,2-0,1-1,3-1,"8,000",18:00,2,0,1,1,3,1,2,2,4,Home
937,2020/2021,Ajax,RKC,2-0,1-0,3-0,"11,948",14:45,2,0,1,0,3,0,2,1,3,Home
938,2020/2021,Feyenoord,Twente,1-1,0-0,1-1,"13,000",12:30,1,1,0,0,1,1,2,0,2,Draw
939,2020/2021,Willem II,Heracles,0-0,4-0,4-0,"3,908",12:30,0,0,4,0,4,0,0,4,4,Home
940,2020/2021,Den Haag,Groningen,0-1,0-0,0-1,"3,378",10:15,0,1,0,0,0,1,1,0,1,Away
941,2020/2021,Sittard,Heerenveen,0-3,1-0,1-3,"2,500",19:00,0,3,1,0,1,3,3,1,4,Away
942,2020/2021,Vitesse,Sparta,1-0,1-0,2-0,"4,914",16:45,1,0,1,0,2,0,1,1,2,Home
943,2020/2021,AZ,Zwolle,0-1,1-0,1-1,"5,000",14:30,0,1,1,0,1,1,1,1,2,Draw
944,2020/2021,PSV,Emmen,1-0,1-1,2-1,"8,000",18:00,1,0,1,1,2,1,1,2,3,Home
945,2020/2021,Venlo,Utrecht,1-0,0-1,1-1,"1,435",18:00,1,0,0,1,1,1,1,1,2,Draw
946,2020/2021,Utrecht,AZ,1-0,1-2,2-2,Unknown,13:30,1,0,1,2,2,2,1,3,4,Draw
947,2020/2021,Zwolle,Feyenoord,0-1,0-1,0-2,"2,993",18:00,0,1,0,1,0,2,1,1,2,Away
948,2020/2021,Groningen,PSV,0-1,1-2,1-3,"6,049",14:45,0,1,1,2,1,3,1,3,4,Away
949,2020/2021,Emmen,Venlo,1-0,2-5,3-5,"2,400",10:15,1,0,2,5,3,5,1,7,8,Away
950,2020/2021,Twente,Sittard,1-0,1-0,2-0,"8,000",19:00,1,0,1,0,2,0,1,1,2,Home
951,2020/2021,Sparta,Ajax,0-1,0-0,0-1,"3,934",12:30,0,1,0,0,0,1,1,0,1,Away
952,2020/2021,RKC,Vitesse,0-1,0-0,0-1,"1,967",14:45,0,1,0,0,0,1,1,0,1,Away
953,2020/2021,Heracles,Den Haag,0-0,2-0,2-0,"2,700",12:30,0,0,2,0,2,0,0,2,2,Home
