,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
984,2020/2021,Angers,PSG,0-0,0-1,0-1,Unknown,20:00,0,0,0,1,0,1,0,1,1,Away
985,2020/2021,Montpellier,Monaco,0-2,2-1,2-3,Unknown,20:00,0,2,2,1,2,3,2,3,5,Away
986,2020/2021,Reims,Saint-Étienne,2-0,1-1,3-1,Unknown,20:00,2,0,1,1,3,1,2,2,4,Home
987,2020/2021,Rennais,Lyon,1-0,1-2,2-2,Unknown,20:00,1,0,1,2,2,2,1,3,4,Draw
988,2020/2021,Bordeaux,Lorient,2-1,0-0,2-1,Unknown,20:00,2,1,0,0,2,1,3,0,3,Home
989,2020/2021,PSG,Brest,1-0,2-0,3-0,Unknown,20:00,1,0,2,0,3,0,1,2,3,Home
990,2020/2021,Montpellier,Nantes,1-0,0-1,1-1,Unknown,20:00,1,0,0,1,1,1,1,1,2,Draw
991,2020/2021,Nimes,Lille,0-1,0-0,0-1,Unknown,20:00,0,1,0,0,0,1,1,0,1,Away
992,2020/2021,Metz,Nice,0-1,1-0,1-1,Unknown,20:00,0,1,1,0,1,1,1,1,2,Draw
993,2020/2021,Lens,Strasbourg,0-1,0-0,0-1,Unknown,20:00,0,1,0,0,0,1,1,0,1,Away
994,2020/2021,Dijon,Marseille,0-0,0-0,0-0,Unknown,20:00,0,0,0,0,0,0,0,0,0,Draw
995,2020/2021,Monaco,Angers,1-0,2-0,3-0,Unknown,20:00,1,0,2,0,3,0,1,2,3,Home
996,2020/2021,Marseille,Montpellier,1-0,2-1,3-1,Unknown,20:00,1,0,2,1,3,1,1,3,4,Home
997,2020/2021,Saint-Étienne,PSG,1-1,0-0,1-1,Unknown,20:00,1,1,0,0,1,1,2,0,2,Draw
998,2020/2021,Lyon,Lens,1-0,2-2,3-2,Unknown,20:00,1,0,2,2,3,2,1,4,5,Home
999,2020/2021,Reims,Dijon,0-0,0-0,0-0,Unknown,20:00,0,0,0,0,0,0,0,0,0,Draw
1000,2020/2021,Lille,Angers,1-2,0-0,1-2,Unknown,20:00,1,2,0,0,1,2,3,0,3,Away
1001,2020/2021,Strasbourg,Nimes,3-0,2-0,5-0,Unknown,18:00,3,0,2,0,5,0,3,2,5,Home
1002,2020/2021,Metz,Bordeaux,0-0,0-0,0-0,Unknown,18:00,0,0,0,0,0,0,0,0,0,Draw
1003,2020/2021,Nantes,Rennais,0-0,0-0,0-0,Unknown,18:00,0,0,0,0,0,0,0,0,0,Draw
1004,2020/2021,Lorient,Monaco,1-1,1-4,2-5,Unknown,18:00,1,1,1,4,2,5,2,5,7,Away
1005,2020/2021,Brest,Nice,2-0,0-0,2-0,Unknown,18:00,2,0,0,0,2,0,2,0,2,Home
1006,2020/2021,Monaco,Saint-Étienne,1-2,1-0,2-2,Unknown,20:00,1,2,1,0,2,2,3,1,4,Draw
1007,2020/2021,Angers,Marseille,2-0,0-1,2-1,Unknown,20:00,2,0,0,1,2,1,2,1,3,Home
1008,2020/2021,Lyon,Nantes,3-0,0-0,3-0,Unknown,20:00,3,0,0,0,3,0,3,0,3,Home
1009,2020/2021,PSG,Strasbourg,1-0,3-0,4-0,Unknown,20:00,1,0,3,0,4,0,1,3,4,Home
1010,2020/2021,Montpellier,Lille,0-1,2-2,2-3,Unknown,20:00,0,1,2,2,2,3,1,4,5,Away
1011,2020/2021,Nimes,Dijon,1-0,0-3,1-3,Unknown,18:00,1,0,0,3,1,3,1,3,4,Away
1012,2020/2021,Lens,Brest,2-0,0-1,2-1,Unknown,18:00,2,0,0,1,2,1,2,1,3,Home
1013,2020/2021,Nice,Lorient,2-0,0-2,2-2,Unknown,18:00,2,0,0,2,2,2,2,2,4,Draw
1014,2020/2021,Lille,PSG,0-0,0-0,0-0,Unknown,20:00,0,0,0,0,0,0,0,0,0,Draw
1015,2020/2021,Rennais,Metz,0-0,1-0,1-0,Unknown,18:00,0,0,1,0,1,0,0,1,1,Home
1016,2020/2021,Bordeaux,Reims,0-2,1-1,1-3,Unknown,18:00,0,2,1,1,1,3,2,2,4,Away
1017,2020/2021,Lorient,Rennais,0-1,0-2,0-3,Unknown,16:00,0,1,0,2,0,3,1,2,3,Away
1018,2020/2021,Strasbourg,Bordeaux,0-1,0-1,0-2,Unknown,14:00,0,1,0,1,0,2,1,1,2,Away
1019,2020/2021,Dijon,Monaco,0-1,0-0,0-1,Unknown,14:00,0,1,0,0,0,1,1,0,1,Away
1020,2020/2021,Nantes,Angers,0-1,1-0,1-1,Unknown,14:00,0,1,1,0,1,1,1,1,2,Draw
1021,2020/2021,Saint-Étienne,Nimes,1-1,1-1,2-2,Unknown,14:00,1,1,1,1,2,2,2,2,4,Draw
1022,2020/2021,Brest,Montpellier,0-1,2-1,2-2,Unknown,12:00,0,1,2,1,2,2,1,3,4,Draw
1023,2020/2021,Marseille,Reims,1-1,0-0,1-1,Unknown,18:00,1,1,0,0,1,1,2,0,2,Draw
1024,2020/2021,Metz,Lens,1-0,1-0,2-0,Unknown,16:00,1,0,1,0,2,0,1,1,2,Home
1025,2020/2021,Nice,Lyon,1-2,0-2,1-4,Unknown,20:00,1,2,0,2,1,4,3,2,5,Away
1026,2020/2021,Monaco,Lens,0-3,0-0,0-3,Unknown,20:00,0,3,0,0,0,3,3,0,3,Away
1027,2020/2021,Rennais,Marseille,0-1,2-0,2-1,Unknown,20:00,0,1,2,0,2,1,1,2,3,Home
1028,2020/2021,Lens,Montpellier,1-2,1-1,2-3,Unknown,20:00,1,2,1,1,2,3,3,2,5,Away
1029,2020/2021,Marseille,Monaco,2-0,0-1,2-1,Unknown,16:00,2,0,0,1,2,1,2,1,3,Home
1030,2020/2021,Saint-Étienne,Angers,0-0,0-0,0-0,Unknown,20:00,0,0,0,0,0,0,0,0,0,Draw
1031,2020/2021,Reims,Nice,0-0,0-0,0-0,Unknown,16:00,0,0,0,0,0,0,0,0,0,Draw
1032,2020/2021,Metz,Lyon,0-1,1-2,1-3,Unknown,20:00,0,1,1,2,1,3,1,3,4,Away
1033,2020/2021,Nantes,Strasbourg,0-2,0-2,0-4,Unknown,14:00,0,2,0,2,0,4,2,2,4,Away
1034,2020/2021,Angers,Lorient,1-0,1-0,2-0,Unknown,14:00,1,0,1,0,2,0,1,1,2,Home
1035,2020/2021,Bordeaux,Brest,0-0,1-0,1-0,Unknown,14:00,0,0,1,0,1,0,0,1,1,Home
1036,2020/2021,Dijon,Saint-Étienne,0-0,0-0,0-0,Unknown,14:00,0,0,0,0,0,0,0,0,0,Draw
1037,2020/2021,Lille,Monaco,0-0,2-1,2-1,Unknown,12:00,0,0,2,1,2,1,0,3,3,Home
1038,2020/2021,Nimes,Marseille,0-0,0-2,0-2,Unknown,20:00,0,0,0,2,0,2,0,2,2,Away
1039,2020/2021,Montpellier,PSG,1-1,0-2,1-3,Unknown,20:00,1,1,0,2,1,3,2,2,4,Away
1040,2020/2021,Rennais,Lens,0-1,0-1,0-2,Unknown,16:00,0,1,0,1,0,2,1,1,2,Away
1041,2020/2021,Saint-Étienne,Lille,1-0,0-1,1-1,Unknown,20:00,1,0,0,1,1,1,1,1,2,Draw
1042,2020/2021,Nice,Dijon,0-2,1-1,1-3,Unknown,16:00,0,2,1,1,1,3,2,2,4,Away
1043,2020/2021,Metz,Brest,0-1,0-1,0-2,Unknown,14:00,0,1,0,1,0,2,1,1,2,Away
1044,2020/2021,Lens,Angers,1-1,0-2,1-3,Unknown,14:00,1,1,0,2,1,3,2,2,4,Away
1045,2020/2021,Monaco,Nimes,1-0,2-0,3-0,Unknown,14:00,1,0,2,0,3,0,1,2,3,Home
1046,2020/2021,PSG,Bordeaux,2-1,0-1,2-2,Unknown,20:00,2,1,0,1,2,2,3,1,4,Draw
1047,2020/2021,Lorient,Montpellier,0-0,0-1,0-1,Unknown,14:00,0,0,0,1,0,1,0,1,1,Away
1048,2020/2021,Lyon,Reims,1-0,2-0,3-0,Unknown,12:00,1,0,2,0,3,0,1,2,3,Home
1049,2020/2021,Marseille,Nantes,2-0,1-1,3-1,Unknown,16:00,2,0,1,1,3,1,2,2,4,Home
1050,2020/2021,Strasbourg,Rennais,1-0,0-1,1-1,Unknown,20:00,1,0,0,1,1,1,1,1,2,Draw
1051,2020/2021,Marseille,Nice,2-0,1-2,3-2,Unknown,20:00,2,0,1,2,3,2,2,3,5,Home
1052,2020/2021,Lille,Lorient,1-0,3-0,4-0,Unknown,20:00,1,0,3,0,4,0,1,3,4,Home
1053,2020/2021,Angers,Lyon,0-0,0-1,0-1,Unknown,16:00,0,0,0,1,0,1,0,1,1,Away
1054,2020/2021,Montpellier,Strasbourg,3-3,1-0,4-3,Unknown,14:00,3,3,1,0,4,3,6,1,7,Home
1055,2020/2021,Reims,Nimes,0-0,0-1,0-1,Unknown,14:00,0,0,0,1,0,1,0,1,1,Away
1056,2020/2021,Nantes,Metz,1-1,0-0,1-1,Unknown,12:00,1,1,0,0,1,1,2,0,2,Draw
1057,2020/2021,Dijon,Lens,0-1,0-0,0-1,Unknown,14:00,0,1,0,0,0,1,1,0,1,Away
1058,2020/2021,Brest,Saint-Étienne,4-1,0-0,4-1,Unknown,16:00,4,1,0,0,4,1,5,0,5,Home
1059,2020/2021,Monaco,PSG,0-2,3-0,3-2,Unknown,20:00,0,2,3,0,3,2,2,3,5,Home
1060,2020/2021,Rennais,Bordeaux,0-1,0-0,0-1,Unknown,18:00,0,1,0,0,0,1,1,0,1,Away
1061,2020/2021,Lyon,Saint-Étienne,0-1,2-0,2-1,Unknown,20:00,0,1,2,0,2,1,1,2,3,Home
1062,2020/2021,Metz,Dijon,1-1,0-0,1-1,Unknown,14:00,1,1,0,0,1,1,2,0,2,Draw
1063,2020/2021,Nice,Monaco,0-1,1-1,1-2,Unknown,16:00,0,1,1,1,1,2,1,2,3,Away
1064,2020/2021,Lorient,Nantes,0-0,0-2,0-2,Unknown,14:00,0,0,0,2,0,2,0,2,2,Away
1065,2020/2021,Nimes,Angers,0-2,1-3,1-5,Unknown,14:00,0,2,1,3,1,5,2,4,6,Away
1066,2020/2021,Lens,Reims,1-0,3-4,4-4,Unknown,14:00,1,0,3,4,4,4,1,7,8,Draw
1067,2020/2021,Brest,Lille,3-1,0-1,3-2,Unknown,12:00,3,1,0,1,3,2,4,1,5,Home
1068,2020/2021,PSG,Rennais,2-0,1-0,3-0,Unknown,20:00,2,0,1,0,3,0,2,1,3,Home
1069,2020/2021,Bordeaux,Montpellier,0-0,0-2,0-2,Unknown,16:00,0,0,0,2,0,2,0,2,2,Away
1070,2020/2021,Strasbourg,Marseille,0-0,0-1,0-1,Unknown,20:00,0,0,0,1,0,1,0,1,1,Away
1071,2020/2021,Lille,Lyon,1-1,0-0,1-1,Unknown,20:00,1,1,0,0,1,1,2,0,2,Draw
1072,2020/2021,Monaco,Bordeaux,3-0,1-0,4-0,Unknown,16:00,3,0,1,0,4,0,3,1,4,Home
1073,2020/2021,Nimes,Metz,0-1,0-0,0-1,Unknown,14:00,0,1,0,0,0,1,1,0,1,Away
1074,2020/2021,Marseille,Lens,0-0,0-1,0-1,Unknown,20:00,0,0,0,1,0,1,0,1,1,Away
1075,2020/2021,Dijon,Lorient,0-0,0-0,0-0,Unknown,14:00,0,0,0,0,0,0,0,0,0,Draw
1076,2020/2021,Angers,Nice,0-2,0-1,0-3,Unknown,14:00,0,2,0,1,0,3,2,1,3,Away
1077,2020/2021,Reims,Strasbourg,2-1,0-0,2-1,Unknown,14:00,2,1,0,0,2,1,3,0,3,Home
1078,2020/2021,Saint-Étienne,Montpellier,0-1,0-0,0-1,Unknown,12:00,0,1,0,0,0,1,1,0,1,Away
1079,2020/2021,Rennais,Brest,0-0,2-1,2-1,Unknown,16:00,0,0,2,1,2,1,0,3,3,Home
1080,2020/2021,Lens,Nantes,1-0,0-1,1-1,Unknown,18:00,1,0,0,1,1,1,1,1,2,Draw
1081,2020/2021,Nantes,PSG,0-0,0-3,0-3,Unknown,20:00,0,0,0,3,0,3,0,3,3,Away
1082,2020/2021,Lyon,Monaco,4-0,0-1,4-1,Unknown,20:00,4,0,0,1,4,1,4,1,5,Home
1083,2020/2021,Nice,Lille,0-0,1-1,1-1,Unknown,16:00,0,0,1,1,1,1,0,2,2,Draw
1084,2020/2021,Brest,Strasbourg,0-2,0-1,0-3,Unknown,14:00,0,2,0,1,0,3,2,1,3,Away
1085,2020/2021,Bordeaux,Nimes,0-0,2-0,2-0,Unknown,14:00,0,0,2,0,2,0,0,2,2,Home
1086,2020/2021,Montpellier,Reims,0-3,0-1,0-4,Unknown,14:00,0,3,0,1,0,4,3,1,4,Away
1087,2020/2021,PSG,Dijon,2-0,2-0,4-0,Unknown,19:00,2,0,2,0,4,0,2,2,4,Home
1088,2020/2021,Metz,Saint-Étienne,1-0,1-0,2-0,"5,000",14:00,1,0,1,0,2,0,1,1,2,Home
1089,2020/2021,Lorient,Marseille,0-0,0-1,0-1,Unknown,15:00,0,0,0,1,0,1,0,1,1,Away
1090,2020/2021,Rennais,Angers,1-1,0-1,1-2,Unknown,19:00,1,1,0,1,1,2,2,1,3,Away
1091,2020/2021,Lille,Lens,1-0,3-0,4-0,Unknown,19:00,1,0,3,0,4,0,1,3,4,Home
1092,2020/2021,Saint-Étienne,Nice,0-2,1-1,1-3,Unknown,15:00,0,2,1,1,1,3,2,2,4,Away
1093,2020/2021,Monaco,Montpellier,0-0,1-1,1-1,Unknown,13:00,0,0,1,1,1,1,0,2,2,Draw
1094,2020/2021,Nantes,Brest,2-0,1-1,3-1,Unknown,13:00,2,0,1,1,3,1,2,2,4,Home
1095,2020/2021,Angers,Metz,1-1,0-0,1-1,Unknown,13:00,1,1,0,0,1,1,2,0,2,Draw
1096,2020/2021,Strasbourg,Lyon,1-3,1-0,2-3,Unknown,11:00,1,3,1,0,2,3,4,1,5,Away
1097,2020/2021,Marseille,Bordeaux,1-0,2-1,3-1,Unknown,19:00,1,0,2,1,3,1,1,3,4,Home
1098,2020/2021,Reims,Lorient,1-0,0-3,1-3,Unknown,15:00,1,0,0,3,1,3,1,3,4,Away
1099,2020/2021,Nimes,PSG,0-1,0-3,0-4,Unknown,19:00,0,1,0,3,0,4,1,3,4,Away
1100,2020/2021,Dijon,Rennais,0-1,1-0,1-1,Unknown,17:00,0,1,1,0,1,1,1,1,2,Draw
1101,2020/2021,Lyon,Marseille,1-1,0-0,1-1,Unknown,19:00,1,1,0,0,1,1,2,0,2,Draw
1102,2020/2021,Rennais,Reims,2-1,0-1,2-2,Unknown,15:00,2,1,0,1,2,2,3,1,4,Draw
1103,2020/2021,Metz,Lorient,1-1,2-0,3-1,Unknown,13:00,1,1,2,0,3,1,2,2,4,Home
1104,2020/2021,Brest,Monaco,1-0,0-0,1-0,Unknown,13:00,1,0,0,0,1,0,1,0,1,Home
1105,2020/2021,Bordeaux,Dijon,2-0,1-0,3-0,Unknown,13:00,2,0,1,0,3,0,2,1,3,Home
1106,2020/2021,Strasbourg,Lille,0-1,0-2,0-3,Unknown,13:00,0,1,0,2,0,3,1,2,3,Away
1107,2020/2021,Montpellier,Nimes,0-0,0-1,0-1,Unknown,11:00,0,0,0,1,0,1,0,1,1,Away
1108,2020/2021,Nice,Nantes,1-1,1-0,2-1,Unknown,19:00,1,1,1,0,2,1,2,1,3,Home
1109,2020/2021,Lens,Saint-Étienne,1-0,1-0,2-0,Unknown,15:00,1,0,1,0,2,0,1,1,2,Home
1110,2020/2021,PSG,Angers,2-0,4-1,6-1,Unknown,19:00,2,0,4,1,6,1,2,5,7,Home
1111,2020/2021,Lorient,Lyon,0-0,1-1,1-1,Unknown,15:00,0,0,1,1,1,1,0,2,2,Draw
1112,2020/2021,Nimes,Lens,0-1,1-0,1-1,Unknown,13:00,0,1,1,0,1,1,1,1,2,Draw
1113,2020/2021,Reims,PSG,0-1,0-1,0-2,Unknown,19:00,0,1,0,1,0,2,1,1,2,Away
1114,2020/2021,Dijon,Montpellier,1-0,1-2,2-2,Unknown,13:00,1,0,1,2,2,2,1,3,4,Draw
1115,2020/2021,Monaco,Strasbourg,2-0,1-2,3-2,Unknown,13:00,2,0,1,2,3,2,2,3,5,Home
1116,2020/2021,Angers,Brest,1-2,2-0,3-2,Unknown,13:00,1,2,2,0,3,2,3,2,5,Home
1117,2020/2021,Bordeaux,Nice,0-0,0-0,0-0,Unknown,11:00,0,0,0,0,0,0,0,0,0,Draw
1118,2020/2021,Marseille,Metz,0-0,1-1,1-1,Unknown,19:00,0,0,1,1,1,1,0,2,2,Draw
1119,2020/2021,Lille,Nantes,1-0,1-0,2-0,Unknown,19:00,1,0,1,0,2,0,1,1,2,Home
1120,2020/2021,Marseille,Lille,0-0,1-1,1-1,Unknown,19:00,0,0,1,1,1,1,0,2,2,Draw
1121,2020/2021,Nantes,Saint-Étienne,0-1,2-1,2-2,Unknown,15:00,0,1,2,1,2,2,1,3,4,Draw
1122,2020/2021,Saint-Étienne,Rennais,0-1,0-2,0-3,Unknown,15:00,0,1,0,2,0,3,1,2,3,Away
1123,2020/2021,Strasbourg,Dijon,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
1124,2020/2021,Metz,Reims,1-1,1-0,2-1,Unknown,13:00,1,1,1,0,2,1,2,1,3,Home
1125,2020/2021,Brest,Lorient,2-1,1-1,3-2,Unknown,13:00,2,1,1,1,3,2,3,2,5,Home
1126,2020/2021,Rennais,Monaco,0-1,2-0,2-1,Unknown,19:00,0,1,2,0,2,1,1,2,3,Home
1127,2020/2021,Lens,Bordeaux,0-0,2-1,2-1,Unknown,15:00,0,0,2,1,2,1,0,3,3,Home
1128,2020/2021,Montpellier,Angers,2-1,2-0,4-1,Unknown,13:00,2,1,2,0,4,1,3,2,5,Home
1129,2020/2021,Nice,PSG,0-2,0-1,0-3,Unknown,11:00,0,2,0,1,0,3,2,1,3,Away
1130,2020/2021,Lyon,Nimes,0-0,0-0,0-0,"4,385",19:00,0,0,0,0,0,0,0,0,0,Draw
1131,2020/2021,PSG,Marseille,0-1,0-0,0-1,Unknown,19:00,0,1,0,0,0,1,1,0,1,Away
1132,2020/2021,Monaco,Nantes,1-0,1-1,2-1,Unknown,15:00,1,0,1,1,2,1,1,2,3,Home
1133,2020/2021,Nimes,Rennais,1-2,1-2,2-4,Unknown,13:00,1,2,1,2,2,4,3,3,6,Away
1134,2020/2021,Dijon,Brest,0-1,0-1,0-2,Unknown,13:00,0,1,0,1,0,2,1,1,2,Away
1135,2020/2021,Angers,Reims,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
1136,2020/2021,Lorient,Lens,1-2,1-1,2-3,Unknown,13:00,1,2,1,1,2,3,3,2,5,Away
1137,2020/2021,Lille,Metz,0-0,1-0,1-0,Unknown,11:00,0,0,1,0,1,0,0,1,1,Home
1138,2020/2021,Saint-Étienne,Strasbourg,0-0,2-0,2-0,Unknown,19:00,0,0,2,0,2,0,0,2,2,Home
1139,2020/2021,Montpellier,Nice,1-0,2-1,3-1,Unknown,15:00,1,0,2,1,3,1,1,3,4,Home
1140,2020/2021,Bordeaux,Lyon,0-0,0-0,0-0,Unknown,19:00,0,0,0,0,0,0,0,0,0,Draw
1141,2020/2021,Lens,PSG,0-0,1-0,1-0,Unknown,19:00,0,0,1,0,1,0,0,1,1,Home
1142,2020/2021,Brest,Marseille,1-2,1-1,2-3,Unknown,19:00,1,2,1,1,2,3,3,2,5,Away
1143,2020/2021,Metz,Monaco,0-1,0-0,0-1,"4,463",13:00,0,1,0,0,0,1,1,0,1,Away
1144,2020/2021,Nantes,Nimes,2-0,0-1,2-1,Unknown,13:00,2,0,0,1,2,1,2,1,3,Home
1145,2020/2021,Saint-Étienne,Lorient,1-0,1-0,2-0,Unknown,13:00,1,0,1,0,2,0,1,1,2,Home
1146,2020/2021,Angers,Bordeaux,0-2,0-0,0-2,Unknown,13:00,0,2,0,0,0,2,2,0,2,Away
1147,2020/2021,Reims,Lille,0-1,0-0,0-1,Unknown,11:00,0,1,0,0,0,1,1,0,1,Away
1148,2020/2021,Strasbourg,Nice,0-1,0-1,0-2,Unknown,19:00,0,1,0,1,0,2,1,1,2,Away
1149,2020/2021,Rennais,Montpellier,1-0,1-1,2-1,Unknown,15:00,1,0,1,1,2,1,1,2,3,Home
1150,2020/2021,Lyon,Dijon,3-1,1-0,4-1,Unknown,19:00,3,1,1,0,4,1,4,1,5,Home
1151,2020/2021,Marseille,Saint-Étienne,0-1,0-1,0-2,Unknown,19:00,0,1,0,1,0,2,1,1,2,Away
1152,2020/2021,PSG,Metz,0-0,1-0,1-0,Unknown,19:00,0,0,1,0,1,0,0,1,1,Home
1153,2020/2021,Nice,Lens,1-1,1-0,2-1,Unknown,15:00,1,1,1,0,2,1,2,1,3,Home
1154,2020/2021,Montpellier,Lyon,1-0,1-1,2-1,Unknown,19:00,1,0,1,1,2,1,1,2,3,Home
1155,2020/2021,Nimes,Brest,2-0,2-0,4-0,Unknown,13:00,2,0,2,0,4,0,2,2,4,Home
1156,2020/2021,Monaco,Reims,1-2,1-0,2-2,Unknown,11:00,1,2,1,0,2,2,3,1,4,Draw
1157,2020/2021,Lille,Rennais,1-0,0-1,1-1,"3,975",19:00,1,0,0,1,1,1,1,1,2,Draw
1158,2020/2021,Dijon,Angers,0-1,0-0,0-1,Unknown,15:00,0,1,0,0,0,1,1,0,1,Away
1159,2020/2021,Lorient,Strasbourg,0-1,3-0,3-1,Unknown,13:00,0,1,3,0,3,1,1,3,4,Home
